countryiso3code,country_name,income_inequality_2010,income_inequality_2011,income_inequality_2012,income_inequality_2013,income_inequality_2014,income_inequality_2015,income_inequality_2016,income_inequality_2017,income_inequality_2018,income_inequality_2019,income_inequality_2020,income_inequality_2021,income_inequality_2022,income_inequality_2023,youth_unemployment_2010,youth_unemployment_2011,youth_unemployment_2012,youth_unemployment_2013,youth_unemployment_2014,youth_unemployment_2015,youth_unemployment_2016,youth_unemployment_2017,youth_unemployment_2018,youth_unemployment_2019,youth_unemployment_2020,youth_unemployment_2021,youth_unemployment_2022,youth_unemployment_2023,inflation_2010,inflation_2011,inflation_2012,inflation_2013,inflation_2014,inflation_2015,inflation_2016,inflation_2017,inflation_2018,inflation_2019,inflation_2020,inflation_2021,inflation_2022,inflation_2023
ETH,Ethiopia,33.2,,,,,35.0,,,,,,31.1,,,,,,10.482,,,,,,,,17.529,,,8.14926402965082,33.2499598823344,23.600417677317,7.46402192944517,6.89001951597192,9.56889955968623,6.62813337230924,10.6871150284238,13.8330356586661,15.8096321719344,20.3563468559061,26.8395221557722,33.8898797100898,30.2188278135278
EUU,European Union,,,,,,,,,,,,,,,12.8734703732072,13.0701242519488,13.2274706978219,13.5361529165237,13.0831710728145,12.5358506891528,12.0716773596182,11.448560506407,10.9413590104833,10.5428140950959,11.4645601927459,11.2041977000745,10.0788507172934,9.86969239993523,1.53112270420926,3.28944939564211,2.66284165508021,1.21999342274306,0.19934382657075,-0.0616446800641672,0.18333486112386,1.42910743319306,1.7386086198818,1.63052260754344,0.476498852725066,2.55450699642041,8.83369886749452,6.29942487419125
FCS,Fragile and conflict affected situations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.48050763735842,5.44202470487835,5.91200602491155,4.26135250941963,2.33445774751952,2.676235314199,3.19056179723773,4.18072331871267,2.96760366004456,2.45280214062732,2.8981937602627,4.25936417542868,9.39075933985203,6.49403412799611
FIN,Finland,27.7,27.6,27.1,27.2,26.8,27.1,27.1,27.4,27.3,27.7,27.1,27.7,27.9,,8.651,8.398,7.713,9.406,9.857,10.59,9.239,8.888,7.746,7.386,9.365,8.492,8.068,7.482,1.18413523154646,3.41680754255211,2.80833622561574,1.4782861568881,1.04119621178439,-0.207928839905268,0.356684500891695,0.754015047084346,1.08382098409305,1.02409392963431,0.290554555653239,2.19457432340007,7.12350773301402,6.25064322154763
FJI,Fiji,,,,36.7,,,,,,30.7,,,,,,18.404,,,19.09,,20.086,,,,,,,,3.68901229670766,7.27811782708494,3.4233752340198,2.91354193604001,0.519306474579194,1.37488542621438,3.86322538221269,3.3475783475784,4.08147637644526,1.77310182460282,-2.5952432588738,0.155855722131516,4.32011856243064,2.34408296633034
FRA,France,33.7,33.3,33.1,32.5,32.3,32.7,31.9,31.6,32.4,31.2,30.7,31.5,31.2,,12.876,12.415,12.843,13.434,13.5,13.967,13.94,13.425,13.082,12.618,12.701,11.483,11.557,11.804,1.53112270420926,2.11159795174994,1.9541953161351,0.863715497861805,0.50775882293799,0.0375143805125182,0.18333486112386,1.03228275064662,1.85081508315502,1.10825492288294,0.476498852725066,1.64233141038385,5.22236748369735,4.87835726508441
FSM,"Micronesia, Fed. Sts.",,,,40.1,,,,,,,,,,,,,,,28.673,,,,,,,,,,3.31370963136217,5.08259403890371,5.01850353045616,1.75232737350762,0.650284891767944,-0.2981158373807,-1.03746806405349,0.58225373525489,1.49840023593737,1.92385170787923,0.554594630853174,3.19128406597466,5.40874375479067,
GAB,Gabon,,,,,,,,38.0,,,,,,,,,,,,,,,,,,,,,1.46154402720469,1.26331707837421,2.65241828695626,0.505441058915615,4.69045751826284,-0.338795188753406,2.10670712784054,2.65192583143902,4.74906652083221,2.46456756151187,1.35276110675333,1.0869074651941,4.23124798274579,3.62901534185376
GBR,United Kingdom,33.7,33.2,33.1,32.7,33.1,33.3,33.1,32.6,33.7,32.8,32.6,32.4,,,16.189,16.565,16.193,15.399,13.992,12.895,12.692,12.261,12.333,12.336,12.607,11.41,11.809,12.802,2.49265472467065,3.8561124468282,2.5732347965453,2.29166666666659,1.45112016293279,0.36804684232536,1.0084173681141,2.55775577557747,2.29283990345938,1.73810460086513,0.989486703772491,2.51837109614213,7.92204883147902,6.79396706793963
GEO,Georgia,39.5,39.6,39.0,38.6,37.6,36.5,36.6,37.9,36.4,35.9,34.5,34.2,33.5,34.8,,,32.562,30.954,28.772,27.436,26.815,24.758,26.851,25.998,24.906,,,,7.11017897486099,8.5429333333333,-0.943658853270964,-0.512058410947092,3.06881210379543,4.00357820695097,2.13492713939121,6.03531725272117,2.6152447139767,4.85289821696723,5.2024648897534,9.56691433824769,11.8981654203198,2.48776056578715
GHA,Ghana,,,42.4,,,,43.5,,,,,,,,20.248,,,14.129,,25.562,,22.997,,,,22.745,27.604,,10.7333898354915,8.7284593709302,11.1863409441067,11.6661923071729,15.4896160333318,17.1499695007878,17.4546347070868,12.3719215507048,7.80876516610703,7.14364003330857,9.88728956269944,9.9710886750444,31.2558951049016,38.1069656296501
GIN,Guinea,,,33.7,,,,,,29.6,,,,,,,,,,,,,,,34.301,,,,,15.0502688559001,21.3169268542577,15.2262941038638,11.8875884481828,6.1505055670642,11.7800825029834,8.17268112275132,8.91435947913097,9.82761701259191,9.47001039253012,10.6016203387167,12.5972882566934,10.4930409984424,7.80497591927973
GMB,"Gambia, The",43.6,,,,,35.9,,,,,38.8,,,,,,33.996,,,,,,29.441,,,,,39.848,5.04968075857402,4.7958826618311,4.25432199813899,5.69912989637382,5.94799935696626,6.8084549457961,7.22879272057922,8.03418974545911,6.52096823946573,7.11567625631192,5.93127636562441,7.37034758876618,11.5131198380505,16.9742129632327
GNB,Guinea-Bissau,50.6,,,,,,,,34.8,,,33.4,,,,,,,,,,,21.585,18.782,,,13.201,,2.51785140171701,5.046102263202,2.13054580274503,1.20712555668405,-1.50924460570494,1.47672048910485,1.50312055861088,1.69111461822298,0.381324702790992,0.24660026814783,1.14000939393222,2.24248879577658,9.39075933985203,7.10220928557059
GNQ,Equatorial Guinea,,,,,,,,,,,,,38.5,,,,,,,,,,,,,,,,7.78916547991184,4.805389221557,3.65662048278806,2.94887694639662,4.30999866149107,1.67663085315988,1.41193915479015,0.74435474661241,1.06007410662171,1.53027528964189,4.76669523944228,-0.0971007664640198,4.78671704710803,
GRC,Greece,34.1,34.8,36.3,36.1,35.8,36.0,35.0,34.4,32.9,33.1,33.6,32.9,33.4,,15.767,18.311,21.135,21.244,19.869,17.896,16.239,15.885,14.688,12.977,13.53,12.048,11.352,12.505,4.71298907760388,3.3298532335065,1.50152696177758,-0.921269454256994,-1.31226096405506,-1.73588804765284,-0.825653978390973,1.12125452031419,0.62562141345364,0.253007522038157,-1.24798355581405,1.22382501019854,9.64525981280632,3.46480128513405
GRD,Grenada,,,,,,,,,43.8,,,,,,,,,,,,,,26.435,23.131,28.138,26.734,,20.092,3.43650905943351,3.0334728033474,2.41077704021862,-0.0439997864828058,-0.98360305555498,-0.515448031435329,1.65038994431573,0.908458255874249,0.804102313277033,0.598149764736022,-0.740732597045498,1.21951193916838,2.5805392590792,2.69612269814564
GTM,Guatemala,,,,,48.3,,,,,,,,,45.2,27.862,25.111,22.909,27.654,26.901,26.664,27.421,27.263,27.79,28.185,,26.139,29.552,23.824,3.85950909833175,6.21412393067091,3.78180754679678,4.34337131279521,3.4183616966296,2.38872032839551,4.44844199942827,4.42453655182538,3.75186186704516,3.69998398008598,3.21444062197352,4.26105127422813,6.88512823344287,6.20657592272126
GUY,Guyana,,,,,,,,,,,,,,,,,,,,,,,42.926,45.662,,,,,3.73337757704246,4.9777356370697,2.39193521312334,1.90125181860582,0.852630497539914,-1.00173432776374,0.836008061506207,1.90465615515584,1.28284288443528,2.08723089162013,0.99333702283873,5.03285574626702,6.11505550109935,2.82110335099641
HKG,"Hong Kong SAR, China",,,,,,,,,,,,,,,6.954,6.156,6.144,6.675,6.622,6.603,6.099,6.384,6.488,6.725,8.992,7.242,6.701,5.942,2.29289088604673,5.3052489299392,4.05390950903844,4.33799342105267,4.42364532019699,2.99084819322581,2.40930743862224,1.49387243939522,2.40613432046534,2.88320853773996,0.2509620210808,1.56875834445922,1.88136707196853,2.09660511249089
HND,Honduras,53.1,52.6,53.4,50.0,49.9,49.2,49.8,49.4,48.9,48.2,,,,46.8,26.206,27.552,28.668,26.81,28.675,26.957,27.817,27.716,26.681,28.106,,31.916,31.232,30.39,4.69889064976226,6.7622795731476,5.19618615531848,5.16189898581494,6.12924930313022,3.15783117980923,2.72461223295289,3.93436084442044,4.34734937777528,4.36587159819267,3.46841177951184,4.48087963413445,9.08963911525025,6.66325180347457
HPC,Heavily indebted poor countries (HIPC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.69889064976226,6.4293968107234,6.31474450315196,5.16189898581494,3.96986045166308,3.77406982025571,4.66466235810216,4.97595150553833,3.06735996058356,2.80270307928111,3.48393567493204,4.5587729255925,9.62147608489064,7.11459205344455
HRV,Croatia,32.4,32.3,32.5,32.0,32.1,31.1,30.9,30.4,29.7,28.9,29.5,28.9,30.0,,15.666,16.218,16.589,19.634,19.326,18.119,16.901,15.354,13.571,11.776,12.242,12.69,11.916,9.828,1.03055505333574,2.2727272727273,3.41207349081358,2.21658206429779,-0.215196159576268,-0.464499004644911,-1.12500000000002,1.12937210282347,1.50012501041756,0.771820346498019,0.154811374562106,2.55450699642041,10.7805806758686,7.9412817758683
HTI,Haiti,,,41.1,,,,,,,,,,,,,,21.086,,,,,,,,,,,,4.82734190074673,6.33279483849042,5.01804155429246,4.76502404779142,3.43816659958601,6.73184069658997,11.5029073942666,10.6800887242584,12.4814111170435,18.7037825672506,22.7963113642528,16.8415240198785,33.98393194707,36.8135162780854
HUN,Hungary,29.4,29.2,30.8,31.5,30.9,30.4,30.3,30.6,29.6,30.0,29.7,29.2,30.2,,12.555,13.213,14.785,15.466,13.619,11.581,11.047,11.039,10.73,11.002,11.713,10.608,9.897,9.78,4.85555795691956,3.9299209893507,5.65214517088646,1.73319984983101,-0.227566270988219,-0.0616446800641672,0.394769306686392,2.34824281150154,2.85024792594646,3.33858635382008,3.32674385766738,5.11096534382855,14.6081439492433,17.1249659678737
IBD,IBRD only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.11211139315219,5.55389892257493,4.27949999641975,3.89555152647667,3.50379093139812,3.09551722027242,2.12081713361587,3.32389447576097,3.21605383144579,2.55754475703327,2.40414666699827,4.26635754479805,8.81109209279587,6.0752438457966
IBT,IDA & IBRD total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.06749555950263,5.79911173145917,5.00686319367273,4.3411548980431,3.51695551369241,3.14341696227424,2.81833288054802,3.44637335032669,3.13285318810383,2.6806827895334,2.8981937602627,4.26105127422813,8.48730869535043,6.20657592272126
IDA,IDA total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.99639528107218,6.33279483849042,5.59607014268585,4.88516387595471,3.51695551369241,3.16346457365876,3.37153003512095,3.89251625363385,2.96760366004456,2.72643037388832,3.48393567493204,4.25936417542868,8.16059031991844,6.88273054452258
IDB,IDA blend,,,,,,,,,,,,,,,,30.2469722681908,,28.9028634096246,,,30.6792524254115,,,31.0010263605427,,,,,3.3434265756174,4.47388342165023,4.17763587102515,2.58117037252936,1.20139964481058,1.37488542621438,1.65038994431573,1.14765339305816,2.48030843191906,1.98958744120903,2.11018901952461,3.46677876951929,6.32752007290448,4.56457719814894
IDN,Indonesia,34.6,37.9,37.1,38.9,38.8,38.2,36.9,36.4,36.3,35.4,35.3,35.5,35.5,36.1,26.649,25.897,22.949,22.888,22.354,22.919,22.479,21.449,21.738,20.547,21.8,22.455,22.336,21.365,5.13420400767928,5.3560477898215,4.27949999641975,6.41251330156418,6.39492540819922,6.36312113115612,3.5258051568793,3.80879806953157,3.1983464156241,3.03058664969487,1.9209680056685,1.56012990525673,4.20946383402165,3.67013142377007
IDX,IDA only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.82734190074673,6.7395240045165,6.05143662139967,5.16189898581494,4.26729770529532,3.55075967356746,3.9588884659307,4.447699373763,3.06735996058356,2.867588034469,4.20179312190557,4.5587729255925,9.52526628622843,7.11475951738199
IND,India,,28.8,,,,,,,,,,,25.5,,28.943,,26.863,,,,,,30.805,31.195,30.703,28.006,25.763,23.494,11.9893899204244,8.91179336483371,9.47899691419801,10.0178784746102,6.66565671867899,4.90697344127256,4.94821634062141,3.32817337461298,3.9388264669163,3.72950573539129,6.62343677628535,5.13140747176369,6.69903414079852,5.64914318907925
IRL,Ireland,32.3,32.9,33.2,33.5,31.9,31.8,32.8,31.4,30.6,30.3,29.2,29.4,29.9,,19.454,19.164,19.201,16.44,15.287,14.293,12.629,10.979,10.113,10.182,12.103,7.285,6.53,6.445,-0.918388645376774,2.5489783020855,1.69474116680366,0.515099484900573,0.190916398713745,-0.330959783371788,0.0201247735963237,0.362173038229378,0.471130713712916,0.937842961189274,-0.326183651280033,2.34034113447044,7.82945736434105,6.29942487419125
IRN,"Iran, Islamic Rep.",,34.7,34.4,34.0,34.8,35.3,35.9,36.7,37.4,36.5,35.8,35.5,34.8,35.9,34.426,32.9,32.103,33.452,33.335,32.746,32.383,32.263,32.091,30.401,29.404,27.468,26.94,,10.0893629287979,26.2933856738608,27.2568127242908,36.6030355191029,16.6065532357449,12.4846815611533,7.24542548952979,8.04492437660278,18.0141183371874,39.9073455697784,30.5941390387295,43.3890162681514,43.4884641742179,44.5791857572797
IRQ,Iraq,,,29.5,,,,,,,,,,,29.8,,,40.645,,,,,,,,,36.932,,,2.8777472527476,5.801455370853,6.08909641595043,1.87949800749469,2.23597407904679,1.39333028780309,0.556521397155511,0.18405889884769,0.367441488936849,-0.198965380023928,0.574162679425795,6.04186489058044,4.99476596381044,4.35835351089586
ISL,Iceland,26.2,26.8,26.8,25.4,27.8,26.8,27.2,26.1,26.6,,,,,,7.885,7.147,6.644,6.474,5.721,4.751,4.286,4.066,5.305,5.237,6.655,6.973,6.08,3.725,5.39673113167477,4.0010266434312,5.18589988750698,3.87227923748249,2.04461481539333,1.63305558181326,1.69692761997751,1.76041559180596,2.68291768267392,3.01397179156053,2.84792401518665,4.44423970189739,8.3087551155892,8.73630299937298
ISR,Israel,42.6,41.4,41.3,39.9,39.8,39.7,39.0,38.2,38.6,38.3,37.8,37.9,,,,,15.382,14.425,14.472,14.314,13.683,13.575,13.419,14.285,16.064,16.762,15.453,14.935,2.69137006338371,3.484949197607,1.67920719398061,1.5702553921127,0.479786761439323,-0.601291007162484,-0.551552352993558,0.259414974505844,0.794075660242623,0.84978312826417,-0.614412358465678,1.53022007153675,4.40997851069803,4.20581655480978
ITA,Italy,34.7,35.1,35.2,34.9,34.7,35.4,35.2,35.9,35.2,34.6,35.2,34.8,33.7,,18.997,19.675,20.971,22.166,22.183,21.457,19.974,20.2,19.356,18.242,19.019,19.768,15.858,12.672,1.52551602118248,2.78063272879323,3.04136333226775,1.21999342274306,0.241047429826756,0.0387903996579733,-0.09401665691575,1.22653316645812,1.13748763600391,0.611246943765304,-0.13770757391651,1.87378325762481,8.20128991161718,5.62219442195901
JAM,Jamaica,,,,,,,,,35.3,,,39.9,,,31.609,31.524,32.302,33.783,32.959,,29.764,27.877,26.058,22.908,29.665,26.052,21.79,19.696,12.6105519975603,7.555856465809,6.87397708674309,9.34150076569673,8.27407886231419,3.69154228855725,2.35102197485846,4.37839864991561,3.73663882152163,3.90510000865872,5.2267777929352,5.86278242801063,10.3495688391272,6.47413734662063
JOR,Jordan,33.7,,,,,,,,,,,,,,,,,,,,,38.059,36.519,36.001,35.385,32.849,31.495,30.212,4.84551875852116,4.1624416292779,4.5152295667099,4.82462314269537,2.89947905006057,-0.876851359704049,-0.778430463054142,3.32389447576097,4.46231108475481,0.761514047265601,0.333294350628378,1.34609377243118,4.22915568897117,2.08486986327134
JPN,Japan,31.5,33.0,32.5,31.5,31.3,30.7,31.8,31.8,32.9,33.0,32.3,,,,4.34,,4.26,3.96,3.74,3.66,3.55,3.32,2.97,3.14,,,,,-0.728243207517779,-0.27245561610124,-0.0440645104432602,0.335037912184741,2.75922671353253,0.795279630579839,-0.127258844489754,0.484199796126385,0.989094598021848,0.46877615938395,-0.024995834027731,-0.233352779398264,2.49770278172255,3.26813365933163
KAZ,Kazakhstan,28.0,28.0,28.2,27.1,27.0,26.8,27.2,27.5,27.8,28.0,28.7,29.2,,,8.198,7.8,8.026,8.021,8.763,8.464,9.491,,,,,,,,7.40046356341392,8.452904661768,5.19568369035063,5.94283871648418,6.84944977003358,6.67828585615236,14.3610942386248,7.44266321306799,6.16366247577756,5.33356098916663,6.71815454861464,8.04147134028391,15.0278644440851,14.7249900200331
KEN,Kenya,,,,,,40.8,,,,,36.2,38.7,,,,,,,,,13.731,,,19.667,,18.733,,,3.96138889115385,14.0224913014704,9.37777003547598,5.71749357037733,6.87815499275949,6.58215429284779,6.29724953814625,8.00564967709945,4.6898064677633,5.23963795764792,5.40516207933392,6.10793603659176,7.65986268272224,7.67139634029402
KGZ,Kyrgyz Republic,30.1,27.8,27.4,28.8,26.8,29.0,26.8,27.3,27.7,29.7,29.0,28.8,26.4,,19.072,17.691,18.043,22.592,21.43,21.674,20.545,21.523,20.691,21.553,22.719,19.964,19.826,,7.96772225579684,16.6363262731495,2.76844236540957,6.61375202358082,7.5342472977589,6.50331838993384,0.388838296895799,3.1753098637994,1.54266145238436,1.13362257718804,6.32542296338078,11.9050398185147,13.9229093174176,10.7532770416742
KHM,Cambodia,,,,,,,,,,,,,,,5.305,5.104,12.718,6.34,6.318,6.592,6.414,6.46,,11.383,5.692,6.188,,,3.99639528107218,5.4784474961745,2.93431609293951,2.94162509547349,3.85568861424207,1.22393195511119,3.01913975139128,2.91263557371478,2.45908515380146,1.94257500833107,2.9402951426397,2.92073477592949,5.34370264895437,2.12746796594194
KIR,Kiribati,,,,,,,,,,27.8,,,,,,,,,,46.89,,,,52.01,53.669,,,,-3.89955040651649,1.4974097987597,-3.04586292775571,-1.488059084681,2.10398520925043,0.572015743634256,1.91731090233378,0.355520888546828,0.564030491493476,-1.81307995302947,2.5532455441463,2.05361676773907,5.34595440908904,9.28307374517721
KNA,St. Kitts and Nevis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.850878649795844,5.8351651957086,0.816089281562459,1.10698554000129,0.247865392364942,-2.30187563045616,-0.687037123294039,0.694916711613604,-1.03712214131572,-0.329562063663977,-1.16724501769353,1.195688870384,2.66817533111249,3.55711230848243
KOR,"Korea, Rep.",32.0,,31.6,,31.2,,35.2,34.9,33.7,33.2,32.7,32.9,,,,,,,,,,,,,,,,,2.93928652655686,4.0259650043609,2.18707104433314,1.30134754547413,1.27477446401322,0.70633177245575,0.971685739912168,1.94433230786366,1.47583935002645,0.383000303608136,0.537288023411737,2.49833333333339,5.08951365062842,3.5974562502901
KWT,Kuwait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.49640287769787,4.8394034987095,3.25514600287211,2.68229684085039,2.90892672858625,3.27170166092133,3.19839776658374,2.17183298510006,0.543133148199567,1.09184802655856,2.101729548274,3.42362947609188,3.98064961990313,3.64216403030709
LAC,Latin America & Caribbean (excluding high income),,,,,,,,,,,,,,,,20.2244292881801,20.2959047959269,20.571016801749,20.6697073932423,21.3012479812766,21.9206353767735,21.8225169742275,21.7449593761041,21.5708613714111,23.8871481741587,21.8892624116989,20.4912048026137,19.4278678413006,3.70694322200509,5.46284592944071,3.94665867874983,2.74483621896186,3.42826414810781,3.14341696227424,2.77316004021475,3.36296514855607,3.24056932930569,2.25212191358027,2.26452352921999,4.26635754479805,8.11499124632391,4.93619382089623
LAO,Lao PDR,,,36.0,,,,,,38.8,,,,,,5.123,,,,,,,25.8,,,,,22.509,,5.98254521550082,7.5689885610998,4.2551267783209,6.37142717782947,4.12924306873771,1.27735427102992,1.59691227583204,0.825478607568026,2.04039266890201,3.32255881256925,5.10407262959919,3.75562036658877,22.9562225132056,31.2301341732646
LBN,Lebanon,,31.8,,,,,,,,,,,,,,,,,,,,,,23.518,,,,,3.98347941855833,4.97148571692384,6.58147447683677,4.82101956297399,1.8546042134091,-3.74914524799629,-0.783359624361508,4.32135218303191,6.07698907889607,3.00538949390383,84.8643330472041,154.756096023393,171.205491336641,221.341644023365
LBR,Liberia,,,,,33.2,,35.3,,,,,,,,24.285,,,,15.132,,13.233,40.733,,,,,,,7.28992796890218,8.488167518494,6.83178703418548,7.577306817414,9.86111285574904,7.74869687621322,8.83424868336488,12.4196323907138,23.5635148953742,26.9662760197878,16.9557241496255,7.81559385858648,7.59298486560313,10.0944535665552
LBY,Libya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.79989500109268,15.5184815317561,6.05980392156864,2.60581802719517,2.43294141599225,10.4022933588151,25.8538742124461,25.8036184788338,13.1702038536721,-2.16217883470595,1.44703656998741,2.86833027751019,4.51030149235703,2.37317531435169
LCA,St. Lucia,,,,,,43.7,,,,,,,,,,,,,,,,34.265,32.614,30.302,43.614,40.836,27.384,31.069,3.25034409180129,2.76940794144093,4.17763587102515,1.46856511035428,3.51695551369241,-0.983600952696996,-3.07821765676927,0.104262078958441,1.93561893150602,0.539087559191757,-1.75580833517594,2.41070312174393,6.37814695133351,4.07060821926204
LCN,Latin America & Caribbean,,,,,,,,,,,,,,,,20.1216144458385,20.1500830467821,20.5133986570112,20.5748044994651,21.1753265860763,21.6363094839609,21.7147481496053,21.6901835206453,21.5077619276739,24.3898915174579,21.6159955967678,20.2367814174954,19.2510373914891,3.491288726188,4.9777356370697,3.78180754679678,2.5286478853837,3.38341272749477,1.86148302863371,1.65038994431573,2.19201010962985,2.32414485367921,2.25212191358027,1.22026442242476,3.49505757399448,7.53107834634288,4.70881783212246
LDC,Least developed countries: UN classification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.04968075857402,6.61038986512481,6.31474450315196,5.52412877994266,4.26729770529532,3.55075967356746,5.51352572692995,4.77424402935677,3.47796666914955,3.32090626980376,4.4641443723286,4.25936417542868,9.39075933985203,7.12086716935025
LKA,Sri Lanka,,,38.7,,,,39.3,,,37.7,,,,,26.68,26.523,,28.13,29.558,26.63,27.09,24.722,24.184,21.213,21.512,19.378,18.051,,6.2176488930462,6.7167684358854,7.54291373239437,6.90845034828452,3.1790022823606,3.76836783062096,3.9588884659307,7.70413767850602,2.135037737132,3.52839358231811,6.15394508391738,7.01478071238195,49.7211021114327,16.5411742279832
LMY,Low & middle income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.11211139315219,6.16077553828671,5.01804155429246,4.63161619729461,3.52566203758283,3.16909796750829,3.01913975139128,3.66699702675916,3.23929245939142,2.74176382475803,2.99313555869912,4.2602077248284,8.32008377271927,6.15623852560203
LSO,Lesotho,,,,,,,,44.9,,,,,,,,,,,,,,,,35.152,,,,,-2.40524254598706,5.0366305210156,6.05143662139967,4.86511899496385,5.37028961008587,3.21844513655931,6.59650490696543,4.447699373763,4.7518030162474,5.18708359197982,4.97809676252309,6.04774591950676,8.27180389943028,6.34221743124953
LTE,Late-demographic dividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.29777961339846,4.3707355993922,3.31605566687647,2.68229684085039,2.04461481539333,1.5579071134626,1.10920805807027,2.17727572689263,2.47446347118434,2.16176258133054,1.93694126694223,3.49505757399448,8.51819703483594,6.19528319961633
LTU,Lithuania,33.6,32.5,35.1,35.3,37.7,37.4,38.4,37.3,35.7,35.3,36.0,36.7,36.6,,13.174,11.825,11.171,11.144,9.911,9.196,9.405,9.149,8.039,8.649,10.76,11.314,9.653,13.547,1.31921362055463,4.13027562645085,3.08998277055417,1.04747937065344,0.103758009433708,-0.884097405500596,0.905525075460342,3.72288862303707,2.69792779208394,2.33450937988027,1.19989444983569,4.68354420903453,19.7050461518394,9.11731962390475
LUX,Luxembourg,30.5,32.1,34.3,32.0,31.2,32.9,31.7,34.5,35.4,34.2,33.4,32.7,34.1,,5.215,4.999,5.736,5.364,6.344,5.808,6.219,6.195,5.599,4.775,6.712,9.827,9.969,8.834,2.2736791162154,3.41068341068342,2.66284165508021,1.73403963519162,0.628543985440717,0.474743161437779,0.290833333333317,1.73079959118887,1.5281952430738,1.74332075653848,0.819957302127036,2.52692009066166,6.33600807777919,3.74140361983136
LVA,Latvia,35.0,35.8,35.2,35.5,35.1,34.2,34.3,35.6,35.1,34.5,35.7,34.3,33.7,,17.814,16.035,14.895,13.03,12.024,10.518,11.205,11.956,7.897,9.24,8.547,8.687,7.767,7.165,-1.08463595015162,4.3707355993922,2.25778924374595,-0.0294547782579216,0.620490636732421,0.174242243625186,0.140633334505327,2.93036312374665,2.53445424186598,2.81140920075615,0.219064904842156,3.27582937431156,17.3102830198815,8.93804623316637
MAC,"Macao SAR, China",,,,,,,,,,,,,,,6.19,6.3,5.76,5.27,5.0,5.31,4.96,,,,,,,,2.80947242060845,5.80624616691043,6.10738928336549,5.50057779178484,6.04823452094085,4.56056338028164,2.36895749705898,1.22812404052816,3.00446293166938,2.75193081051982,0.811410511491651,0.0264543647054126,1.04502802369954,0.476384495788075
MAR,Morocco,,,,39.5,,,,,,,,,,,,,,,35.275,,,,,,,,,,0.993557401226392,0.9069249096918,1.28712240079219,1.88065466724086,0.442310053557048,1.5579071134626,1.63531114327064,0.754663249323619,1.80391671141896,0.303386036590383,0.705968661338261,1.40195883962006,6.65704202759067,6.09114152504141
MDA,Moldova,32.1,30.6,29.2,28.5,26.8,27.0,26.3,25.9,25.7,26.0,,25.7,25.9,,19.453,19.724,19.282,18.627,16.845,15.768,16.272,16.922,17.83,17.479,15.592,13.55,14.963,13.308,7.4838508635085,7.6872510335619,4.54633427355292,4.59787897363118,5.08878554625879,9.67624033101868,6.35930898037931,6.57022997455604,3.04505397337058,4.83778351428722,3.76597122245358,5.10641129002836,28.7372976766236,13.41701043813
MDG,Madagascar,42.4,,42.5,,,,,,,,,,,,,,3.791,,,,,,,,,,24.488,,9.24732173644116,9.48254048582992,5.71384434191053,5.8264294445198,6.08040811088302,7.40419174202129,6.03575858154679,8.60905075422949,8.59422958870476,5.61051441492365,4.20179312190557,5.81225118787715,8.16059031991844,9.87432675044888
MDV,Maldives,,,,,,,31.3,,,29.3,,,,,,,,,21.844,,24.338,,,26.27,,,,,6.14988536750173,11.2734146055937,10.884695658563,3.8056300091943,2.12000175718134,0.953206658777607,0.502509413611612,2.81747338234509,-0.133373386117595,0.220029731065383,-1.36977425569811,0.543149688737013,2.33314337624567,2.92746542425035
MEA,"Middle East, North Africa, Afghanistan & Pakistan",,,,,,,,,,,,,,,31.4126272862614,,34.3506430851782,,31.1483676943197,,,,,28.5197466604955,,32.3873520352705,,,3.74915727597096,4.7531638888563,4.5152295667099,3.25423910998847,2.64755321246189,1.6859921764201,2.70750189418473,2.06932928164424,1.94579304594437,1.33601568147655,1.44703656998741,2.86833027751019,5.17980847967061,4.20581655480978
MEX,Mexico,47.7,,49.6,,48.9,,46.9,,46.0,,44.6,,43.5,,22.177,21.77,21.1,20.437,20.25,19.716,19.498,18.701,18.412,18.299,20.383,18.353,17.317,16.351,4.15672722680174,3.40737824605742,4.11150981070289,3.80639069747204,4.01861608078679,2.72064064964023,2.8217078474766,6.04145724018986,4.89935015356551,3.63596142127046,3.39683415570006,5.68920847683753,7.8962761916855,5.52796087314389
MHL,Marshall Islands,,,,,,,,,,35.5,,,,,,,,,,,,,,42.941,,39.972,,,,,,,,,,,,,,,,
MIC,Middle income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.11211139315219,5.95444125837775,4.54633427355292,4.34337131279521,3.52566203758283,3.14341696227424,2.73151216017022,3.44637335032669,3.35102208952149,2.70121120014363,2.73249209419427,4.09195189692863,8.27180389943028,6.09852132676211
